;id;text;crisis_label
0;1364292943587246080;@EErmua @Revista_VN Después de 60 y 800 y pico víctimas mortales y más de heridos, ya era hora de que demostraran su caridad humana y cristiana.;0
1;1364292176851648516;@infermeriaIG @DiegoMa93152900 @IGuttmann Descansa en Paz ❤️🙏;0
2;1364281254124933133;"Pues me cago en sus muertos.

Pero para los haters, que Vox y el PP tampoco iban a bajarlo así que no sé qué cojo es andáis diciendo...";0
3;1364281042799112193;"En directo en @Warcraft_ES con el Cazador de demonios Elfinky!! Pasate a enviarle almas 😈 https://t.co/CQKSviadVV
@P2Pcreators @streamr_es @StreamsEspanol @NovatosTwitch";0
4;1364281308495642625;@MetOpera Verdi’s “Il Trovatore” with @SondraRadvan, Dolora Zajick, Marcelo Álvarez, and Dmitri Hvorostovsky. FREE stream. Link below ⤵️ #mylowcostcampaign;0
5;1364891091284197382;@ALevySoler, si esto es de dia, como tienes que ser a partir de las 20 horas con todo abierto y retrasando el toque de queda.;0
6;1365215426553274370;La gente que niega el coronavirus debería pasar por una revisión psicológica seria. Y creo que siempre es buen momento para replantearnos la salud mental de la sociedad y como eso afecta a las personas y a sus posturas extremistas.;0
7;1364281824994820099;@maiaiaiiii a mi em diuen això i em vaig corrent, la veritat;0
8;1365244541423484930;@metalerav Que gran artículo la semana pasada vi un documental de Escocia y era el principio de la creerá mundial al principio creían que era un barco biquingo con un muerto de poder pero sólo había un tesoro y era de doscientos años anteriores me encanto ahora las piezas están en el ..(1);0
9;1365218136837021696;@ElCabesa117 Yo al único de PS5 que he jugado es al Destruction, lo demás todo PS4 😂;0
10;1365002317502640128;"REJECT MILITARY COUP

#WhatsHappeningInMyanmar";0
11;1364563149748379652;"Per si la crisi no era suficient, per si les restriccions no eren prou. A sobre, et roben i et destrossen el comerç.
Mereixen el pitjor.";0
12;1364514090849296384;"@MiquelGimenezG1 Eso está bien, Miquel. La pregunta es: ¿Cuanto han aumentado los gastos en investigación, enseñanza, sanidad, ayuda a cuidado de mayores, etc?.
Los sindicatos que se subvencionen con las cuotas de sus afiliados. De esta forma habrá menos mariscadas a cuenta del erario público.";0
13;1364589064842846214;"El 28 de gener es va aprovar el ple del Ajuntament, la Moció del Pacte de Teguise, moció presentada pel PSC de Sant Celoni i La Batllòria. 
Aquesta moció neix arrel de la mort violenta del gos Timple a Teguise. 

#pactodeteguise #socialistesanimalistes #santceloniilabatllòria https://t.co/MemaIFmjhl";0
14;1365269228710989828;Esta es la portada de mi temazo dance  #zurekin,  hice un baile contemporáneo,  me convertí en campanilla, creando magia en un vídeo editado por mí,  en la gran aplicación Capcut, la recomiendo, el vídeo está en TIKTOK simplemente  busca @terratalea https://t.co/UczufYaJJt;0
15;1364909078007447554;que el servicio militar obligatorio ni cuenta como cotización a la seguridad  social es totalmente  injusto, ya que nos obligaron a dejar el trabajo, un abuso de poder que luego encima lo pagas en tu jubilación.;0
16;1364336521097195520;Me han plantado El Incendio. Gracias por tanto 🔥 #EscuchandoGironayLleida;0
17;1365281664734289921;"Then and Now: 25 years of aid worker (in)security. 🚷💣🎯
~ The early 2000s was a turning point. Humanitarianism was becoming more politicised. Arguably, its aura of neutrality was slipping. Its workers found themselves deliberately targeted, and attacked.
https://t.co/6Pve9GE2xb";0
18;1364503659376164866;"@CodinaBros @gabrielrufian Si, hasta sus ""colegas"" de su antiguo barrio e instituto, como Pedro hizo aquella noche, reniegan de él... vergüenza ajena les hace sentir. 
Lo único que le envidian es la morterá que se embolsa al mes. 
Por lo demás... https://t.co/99DoLdkyIn";0
19;1364989479509839874;"REJECT MILITARY COUP

#WhatsHappeningInMyanmar
#Feb25Coup";0
20;1364573543028174850;@gerardotc @ctxt_es Cuando la pocia hace una investigación, primero tú entorno, y después a quien favores el crimen. A quien favorecio el crimen¡¡Claramente a la CORONA!! Pues eso.;0
21;1364999598008266754;"#Coronavirus #Vaccination au 23/02

#France : un peu moins de 4 millions de personnes ont au moins reçu une dose (début le 27/12).

#Chili : un peu plus de 3 millions de personnes ont reçu au moins une dose (début le...3/02 !!!). 

#Castex #Veran #COVID19
https://t.co/ZUIXVFwyUz";0
22;1364974496843726848;"#MATCHDAY  @Carlosls_96
@cspuertollanocf 
              🆚️ 
#CfQuintanardelRey
🏆Jornada18 Grupo 18 Sub-Grupo A
🗓 28/2/2021
🕔 17:00h
🚩 Estadio Municipal Ciudad de Puertollano
@Dersgroup
#CaminamosJuntos #Dersgroup #seguimos #trabajando #familia #futbol #pasión #compromiso https://t.co/fFitnqrYLy";0
23;1364994963918884865;"REJECT MILITARY COUP

#WhatsHappeningInMyanmar
#Feb25Coup";0
24;1364989187259211776;"REJECT MILITARY COUP

#WhatsHappeningInMyanmar
#Feb25Coup";0
25;1364339874355118080;@Laiaonis Jo penso que d’aquí a 30 anys, segurament, seré mort i flipo molt;0
26;1364513532981690369;@elmonarac1 Blanquerna, militars amb ganes d'afusellar gent i cantant cançons nazis... Tots de bocs, tots al carrer, sense conseqüències. @jordibaste , comenta-li al Sardà.;0
27;1365286644966961156;@MoliOrtega Hola Àlex! He llegit la web, que l,he passat a l,ordinador, que es veu més bé. Està molt bé. Continueu així, lluitant pel canvi climàtic i fent activitats com a Escola Verda. Molts records a tots els de 4rt d'ESO. 👏👏;0
28;1364540033663971333;@MacadamBumper76 @QuicoSalles @sometentpirineu @estudismilitars Como tu mismo nombre indica...;0
29;1364990608490733572;"REJECT MILITARY COUP

#WhatsHappeningInMyanmar
#Feb25Coup";0
30;1365212620643594240;@yoligrilla Yo creo que viene a dar lo mismo. Trump no retiró las tropas permitió bombardeos, mató uin general iraní, permitió el desastre en el Yemen... No se de dónde sacan ahora que el tipo era un pacifista;0
31;1364989689011167233;"REJECT MILITARY COUP

#WhatsHappeningInMyanmar
#Feb25Coup";0
32;1364908030547099658;@Rodo829 Creo que escribo imágenes, sueños inalcanzables, metas logradas, diversión y sabiduría, pero lo mejor de todo es que siempre acierto cuando me hablan de amor, voy a hacer un relato, espero y deseo que te guste, gracias por todo tu afecto y apoyo;0
33;1364904384577085441;Obriu els ulls i adoneu-vos-en de la farsa de Koeman, per la mort de déu;0
34;1364911325999230977;@52municipios Da k pensar Andrea levy;0
35;1364990320300101633;"REJECT MILITARY COUP

#WhatsHappeningInMyanmar
#Feb25Coup";0
36;1364997842503274496;@gabrielcidsoria @Torf76 @DuchMarc Quina decepció. Parlaven de projectes i només donan noms i ademes falsos. Avui em vist a la llum un projecte bestial i critiquen el soport de Benaiges que en teoria anava amb Ells. Son un puto desastre;0
37;1364334735389032448;@Javier10Alfaro No no... eso está claro. Me parece más lógica la idea de Tuchel. Atacar. Tener el balón. Intentar marcar, y después si eso, defender. Puntas trabajando a destajo en defensa... mentalmente hundidos...0-1 ...ahora esperas que estén frescos para superar a la defensa del chelsea ?;0
38;1364988927606726661;"@europapress Necessitem més com ella! Cal ser valents i enfrontar-nos al ""poder"" què ens vol enfonsats i netejar el pais de gent gran mentre ells s'enriqueixen!";0
39;1364917922028793859;25/2/21 Catalunya has 1780 new cases 22 deaths risk 276 RT 1.02 361642 1st 186428 2nd TGN province 80:1:37043:19363 TGN health 72:1:145:0.93:27611:14916 l'Ebre 8:0:114:0.98:9432:4447 Reus 18:0:223:1.17:6382:3438 TGN 13:0:80:0.74:6833:3845 what is the cause of diff Reus and TGN? https://t.co/iQMJ6wYehf;0
40;1365211359873490944;Mira @yoligrilla Cuando ISIS empieza a abandonar el desierto y a atacar a Siria, EEUU bombardea las milicias que fueron clave para su contención. Desestabilización pura, nada de cambio climático;0
41;1364981411036430336;"""La muerte acaricia a medianoche"" (1972). Giallo con sabor español que más allá de su digno acabado técnico, un asesino para recordar (mata con un puño de acero con pinchos) y el punto autoirónico, se dilata en exceso, concatenando secuencias y agotándonos irremediablemente. 5/10 https://t.co/LGuVhLje9H";0
42;1364992802854105089;"REJECT MILITARY COUP

#WhatsHappeningInMyanmar
#Feb25Coup";0
43;1364996072687374341;"REJECT MILITARY COUP

#WhatsHappeningInMyanmar
#Feb25Coup";0
44;1364992218436575233;"REJECT MILITARY COUP

#WhatsHappeningInMyanmar
#Feb25Coup";0
