;id;text;crisis_label
0;1219666135584583682;RT @GVA112: La cifra de carreteras cortadas aumenta. La mayor parte de ellas, en #Castellón. Consulta el estado de las que sueles utilizar…;1
1;1219666235803209729;"""Borrasca Gloria: ¿qué preocupaciones deben tener los negocios?"" #PYMEs #autonomos https://t.co/3RIPIMjn6K";1
2;1219666262994886657;"RT @observatorio14: Los medios están informando erróneamente sobre los fallecidos y fallecidas a causa de la borrasca #Gloria.

No son cuat…";1
3;1219666405265756160;Espectacular #gloria https://t.co/SRuCIVVwcj;1
4;1219666417672511488;¿Qué tal nos hemos portado hoy? ¿Vosotros también pensáis que nos afectan los días de lluvia ? #Gloria #nieve… https://t.co/4g5tpiHr2p;1
5;1219666444817981440;RT @sergipitarch: ‼ VÍDEO | Las playas erosionadas por los efectos de las ampliaciones del Puerto de València desaparecen con el temporal '…;1
6;1219666445111582722;#Gloria ya azota: consejos de @SingularCover para que un temporal no te arruine el negocio. Vía @DirectivosyEmpr  https://t.co/bzvWWwwzj3;1
7;1219666495023828992;Información actualizada Gloria borrasca #5;1
8;1219666643657379840;Información actualizada Gloria borrasca #5 https://t.co/lgum9JS2OJ;1
9;1219666528406294529;RT @Alcazabaalmeria: ⛈️☃️ El temporal de frío, lluvia y nieve también se percibe en #VuestraAlcazaba. ❄️#Gloria nos regala esta estampa inv…;1
10;1219666563730673664;"RT @vive_arroyo: Nos vamos a quedar en la #Gloria cuando nos quiten las dos líneas de alta tensión 
#fueratorresdearroyo
Podéis compartir e…";1
11;1219666570953273344;"RT @NOyPuntoPelota: Para algunos no ha sido fácil llegar al trabajo hoy. 

#Gloria https://t.co/azLp8vwny4";1
12;1219666575814320128;"RT @ramongener: Mientras el temporal ""Gloria"" sigue afectando el litoral Mediterráneo con frío, viento, lluvia y nieve, no puedo dejar de p…";1
13;1219666641937752065;RT @ORMurcia: La #BorrascaGloria castiga también a #LosAlcázares. El ayuntamiento se ve obligado a derribar los muros donde terminan las pl…;1
14;1219666693661831168;"RT @EtxebeRS: Ola en Portocolom, Mallorca.
#gloriastorm #Gloria https://t.co/B3aVSDx9rH";1
15;1219666766881837058;RT @MonicaLunaBeni2: Los efectos de la borrasca Gloria se hacen ver. Yo así hoy, qué de viento!! https://t.co/8MNbd7nvfh;1
16;1219666777531133952;RT @ElLlobregat: Las fuertes rachas de viento han provocado la caida del poste publicitario del McDonald's de Sant Boi, como se ve en la im…;1
17;1219666841699856384;"RT @davidR31255026: Temporal “ Gloria” en la Costa Brava. ( Tossa de Mar) 
Acostumbrarnos a que estos temporales cada vez serán más frecuen…";1
18;1219666844438683649;VÍDEO | La borrasca Gloria destroza el campo del Vilamarxant CF https://t.co/aK76GGB3Yh;1
