;id;text;crisis_label
0;1306570328030818305;"Vuelvan a reunir a todas las personas con covid19  o posibles en el mismo lugar en cada localidad. Firma en Madrid fue un logro que evitó se diese el doble de muertes.
Así los centros y hospitales podrán tratar otras enfermedades. Y que vuelva el ejército que es lo mejor del país";0
1;1306577371110215681;@policia 💙;0
2;1306586031534342144;@JoseDickstroy_ No te preocupes, sigue adelante todo se supera, eso o dejas de eventos de la tristeza;0
3;1306501831535865856;"@BoludeadasA #elfocoawards2020 Agustín Casanova GANADOR MEJOR ARTISTA LATINO
r";0
4;1306583306931236864;@Torreteroelx Interesante! ¿Zaragoza capital de #España? Me encanta #Aragón;0
5;1306546605412188163;@ensanro @PabloIglesias @populares Habrá que cuidar muy bien a F.Martinez, el de la Kitchen. Dá un poco de miedito, esas muertes repentinas.;0
6;1306583594295611392;"Sjögren’s syndrome is an autoimmune disorder that causes white blood cells to attack your salivary glands and tear glands, reducing tear production 
#sjogrens #dryeye #opthalmology @ Centre Spatial Guyanais https://t.co/T5bkJMzRzR";0
7;1306504992010973185;@elmundoes Q se puede esperar del @psoe un partido q tiene como aliados a golpistas y terroristas;0
8;1306174107189489665;@FlacoCreek @salbaFR @johan_alexis_ @hylianmaarc @InformerFreakEs Pero que Bluestack no es el Dolphin, que android no es la PS3, que estáis mezclando cosas. Bluestack es una aplicación de pc a todos los efectos, como Steam, pedid que la retiren, y que google deje de dar soporte a la Play Store.;0
9;1306500876715143171;"De #Hollywood a #Peralada. 
En 2017,   @JulietteBinoche Y @atharaud llegaron a Peralada con 'Vaillé que Vivre', un homenaje a #Barbara , la gran dama de la #chanson, coincidiendo con el 20 aniversario de su muerte. Esa noche se vivió un emocionante y exquisito espectáculo. ❤️ https://t.co/tSMx8wqeAG";0
10;1306508579046817793;"Gràcies al esforç de molta gent, aquest estiu el lloc on mes segura i feliç m’he sentit ha estat en events culturals que complien escrupolosament amb moltes mes messures de distanciament i seguretat que el bus que agafo cada dia
#alertaroja #hacemoseventos  #apoyo17s https://t.co/rfkIaZ0Gbb";0
