;id;text;crisis_label
0;1319695297015152641;Después de la crisis de la COVID-19, las aseguradoras necesitan innovación integral https://t.co/ZkgWzRgpdw via @adndelseguro;0
1;1309476803417903104;Dos fallecidos y 644 nuevos positivos por #COVID19 en las últimas horas en #Murcia. https://t.co/JtE1hNoeBK @eldiariomurcia #coronavirus;1
2;1309091007699574784;Buena noticia ya que como sabemos entre militares y policias el virus no se propaga;0
3;1309602552464408577;@Marietta170772 ....Tragic Comedy. Preciosa.;0
4;1309063942556319744;Hace  unos treinta años  hubo en España,  una pandemia maldita, un solo afectaba , alos más jóvenes,  la droga, se estendio como un incendio por españa,,y se conoció la opulencia de nuevos ricos;0
5;1309461865890828288;@ClaudiaLopez Ojo éste engendro del Demonio desmiente al Gobierno Nacional sobre la participación de los Narcoterroristas del ELN en las marchas y ahora Comandante Guerrillero asegura tener de su gente en está alcaldía en el magisterio, universidades preocupa quién es de qué habla un tal macho;0
6;1310919566080573440;@antibozales @AndaluciaJunta Tu mira el % q va creciendo , muertos 25 en las últimas 24 h . Si te parecen pocos a mi no;0
7;1310911780055547905;Ando 5min de carro no banco de trás e meia hora pra recuperar do enjoo.;0
8;1309462705632313345;Pqp to morto;0
9;1308361038740574212;Literalmente @is_fucking_dead;0
10;1319713364688457729;¿Es cierto que en épocas de crisis nos da por darnos pequeños caprichos? Me entrevistan sobre la “teoría del pintalabios rojo” en @Byzness_Zeta https://t.co/yD19hyhNJ8 @ESADE https://t.co/DyDjRd6L3B;0
11;1309543411381399553;Interesantísimo artículo de mi amiga y compañera @palomaabad10;0
12;1308764550871670786;Por mis muertos que este pulso lo gano yo;0
13;1309601913244184577;#LaReunionSecreta 100 muertos diarios. Salimos más débiles . https://t.co/nQXs0P8AuB;0
14;1309495289435258885;"@JordiAllepuz4 @toniclapes Per la ""pasta"" tothom s'agenolla i els hi venen atacs d'amnèsia, del que havíen dit i el que diuen ara...";0
15;1309572712109674497;"PP y Cs avisan a Sánchez: ""Si no desautoriza a Iglesias y Garzón será responsable de la grave crisis institucional"" - Libertad Digital https://t.co/eold2Sgov9";0
16;1309578044449984513;@psanchezvicente @RocaEditorial @Biblioasturias @RMBGijonXixon @Culturagijon Qué nerrrrrvios!!! #lamuerteesnuestra y dentro de nada, de quienes tengan el valor de hacerla suya.;0
17;1319698325298466817;@vnistalm Tú eres muy interesante ¡no lo dudes! 😊;0
18;1319690981160243203;Ya en el Ciutat! Hoy bien pronto para poder ser uno de los 400 que puedan ver el regreso de la #LEBOro. Con un interesante @TAUcastello - @realcanoe. Vamos #FemAmics! https://t.co/1EYYcAAEfx;0
19;1319707353403609089;@Smuriel_ 21.800 por los putos sudden death;0
20;1308396585508835330;"#inmortalizandoamigente

Este es Kevin. Menudo sobrinazo que está hecho!

#portraitphotography #retrato #studiophotography #fotografiadestudio #teenager #adolescentes en Blanco Y Negro https://t.co/rg9KeFTh6b";0
21;1308826387734818817;"😱😱😱😱😱😱😱😱😱😱
Me dejas muerto. ¿Dice que están oprimidas por el patriarcado y es prostituta? No doy crédito. 😱😱";0
22;1310925858392113152;La gente que te dice que te quiere solo para follar lo considero terrorismo emocional;0
23;1308756537876250625;A hipocrisia https://t.co/gd5DaFIaN2;0
24;1308751733536034819;Me parece muy interesante como ciertas cosas normales se hayan convertido en tabú. Por ejemplo cagar en frente a otros, cuando en los baños de las termas romanas eran como hemiciclos donde, a parte realizar sus necesitades, hacían profundas disquisiciones filosóficas y políticas. https://t.co/eKVJmlFuL8;0
25;1320311240984563712;#gayselfie #adoptanocompres🐾 #proverbe #caturday #altruismo #nocuestanada #gayespaña #vivaespaña #fridaysforfuture #facetheclimateemergency #scientist #gayscientist #laresistencia en Cabra, Andalucia, Spain https://t.co/DpBCHQkUQR;0
26;1309455230577373186;Bloco de esquerda o partido que diz que os capitalistas estão a atacar a democracia da Venezuela. 96% da população em pobreza EXTREMA...;0
27;1309559554150195201;Los partidos políticos de España deberían hacer un “alto al fuego” YA! 🙏🏾 El virus se propaga, la gente no para de contagiarse, las víctimas aumentan mientras ellos se disputan quien tiene la razón. Flipante ! 😤;0
28;1309572695655362562;Lancamento livro de GuilhermevCosta Gananca // Zona de Lazer #livros #albicoisaseventos #camaramunicipalcastelobranco em Castelo Branco https://t.co/hBrjBohbaI;0
29;1310966194283974662;@Angel06108187 @Santi_ABASCAL Y quien no las considera personas iguales? Excusas baratas de los defensores de este gobierno social comunista, defensores de nacionalistas y terroristas;0
30;1309457836200677376;@JAM_fdz @Albertoflorenzo Hombre pausas de hidratacion en Hungria y a finales de Spt tampoco me las esperaba pero si leí por alguna parte que continuaba lo de los 5 cambios y que había habido marcha atrás. Habrá que enterarse bien porque tener mas suplentes y los mismos cambios soluciona poco;0
31;1310952623642685442;Agora falando mais sério! O Bruno está desaparecido desde ontem, desapareceu por rio tinto, saiu a pé de casa! Até agora ninguém sabe nada dele!!! ZONA DE RIO TINTO! Se alguém o vir porfavor avise-me! PARTILHEM PORFAVOR. https://t.co/3TU7R5yCDU;0
32;1309462375272251393;AH YA TORNADOS EN BARCELONA;0
33;1309567055134437376;@housetudor Plutón no se puede ver si no se tiene un buen observatorio 🔭 en casa y saber donde debe estar, con prismáticos imposible es una 14a magnitud. https://t.co/CqVY0OEEcS;0
34;1309043939018764288;"Nike Freak 1 ID ✖️ @lyocustom
""Freak Deadpool""
📦➡️ Albacete➡️ @lyoballer 
Zapatillas de Nike ID, donde eliges los colores, pero que no fueron suficientes, y se añadió a Deadpool. 

 @Deadpool @Giannis_An34 @nikebasketball @Nike https://t.co/MoAfZ09Jxh";0
35;1310911214399168514;@Orapma5 @azorkaDragon19 @CristinaSegui_ Ya lo sabemos que harán lo que sea, pero si se han creído que esto es Venezuela, lo llevan claro. Antes muerto que de rodillas . Más claro el agua y otra más, yo no me voy de mi país , que se vaya el miserable y si no se quiere ir, lo saco a tiro limpio. Amen.;0
36;1309483280987820033;J’investirais l’argent, il n’y a pas d’écran 8K mainstream.;0
37;1309476797642403842;@jgarciabuitron @mercedescloilde Perdón, las fuerzas policiales pertenecen al Poder Ecuestre, como el Eclesial y el monárquico tienen la misma fisiología. O sea que por principio son conservadoras.;0
38;1319695946222084098;A este paso : morto;0
39;1308361773200953344;Qué desastre.;0
40;1310957578516598793;Interesantísimo!! Nuestro día a día. Que harían nuestros expertos ??? #AECPLIVE. https://t.co/TrnyrmUm84;0
41;1308823610434424832;"@anemtirant @Adif_es @ajlagarriga @BombersGarr @PLlagarriga Ostres, cousin. 
No t'hi acostis pas!
I preneu-vos amb calma perquè ho vinguin a resoldre...";0
42;1309571126704701440;@catachoquera @NConcostrina @spanishrevorg Dirás qué todo es mentira, dirás qué nada es verdad. preciosa letra de Discepolo creo.;0
43;1309559426924380161;@LaAhVe @PaquiARNerva @nimalevy @AdelinaCanales @doalcarcarmen @anamimcl9 @evelyncadisha @Daniel_Fd_Bcn @carosev1 @erimoreno16 @carolcalcines @pabloalboran @34Juliette @smarial4 @cuata_86 @LegionAlboranEs @LunaShely @AleCardonaReza La verdad que si, es que no se aclaran, van dando palos de ciego y si da resultado bien, sinó, pues dan otro. Cuídaros mucho, sobretodo a los abuelos. Un abrazo enorme😘😘😘.;0
44;1319706858081427456;@radioitatiaia Gostaria de saber, quando a rádio vai ter a coragem de fazer uma reportagem sobre o policial civil da Delegacia da Mulher de BH que, após atendimento das vítimas, passava a assediá-las sexualmente. Sindicância n.° 01/ 2018. O que deu isso? Tinha 7 vítimas, mas, a Delegada omitiu.;0
